,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0,0.13214990138067062,Sex=='female',56.0,156.0,40.0,54.0,100.0,0.358974358974359,0.6410256410256411,0.7407407407407407,0.25925925925925924,0.7142857142857143,0.14,0.34615384615384615,2.0634920634920637
1,0.10133136094674557,Parch==0 AND Sex=='female',41.0,156.0,30.0,54.0,115.0,0.26282051282051283,0.7371794871794872,0.5555555555555556,0.4444444444444444,0.7317073170731707,0.20869565217391303,0.34615384615384615,2.113821138211382
2,0.07914201183431953,Sex=='female' AND SibSp: [0:1[,25.0,156.0,21.0,54.0,131.0,0.16025641025641027,0.8397435897435898,0.3888888888888889,0.6111111111111112,0.84,0.25190839694656486,0.34615384615384615,2.4266666666666667
3,0.07766272189349113,Cabin.isnull() AND Sex=='female',43.0,156.0,27.0,54.0,113.0,0.27564102564102566,0.7243589743589743,0.5,0.5,0.627906976744186,0.23893805309734514,0.34615384615384615,1.8139534883720931
4,0.07174556213017752,Embarked=='S' AND Sex=='female',37.0,156.0,24.0,54.0,119.0,0.23717948717948717,0.7628205128205128,0.4444444444444444,0.5555555555555556,0.6486486486486487,0.25210084033613445,0.34615384615384615,1.873873873873874
5,0.05152859960552268,Sex=='female' AND SibSp: [1:2[,23.0,156.0,16.0,54.0,133.0,0.14743589743589744,0.8525641025641025,0.2962962962962963,0.7037037037037037,0.6956521739130435,0.2857142857142857,0.34615384615384615,2.0096618357487923
6,0.050542406311637075,Pclass==3 AND Sex=='female',35.0,156.0,20.0,54.0,121.0,0.22435897435897437,0.7756410256410257,0.37037037037037035,0.6296296296296297,0.5714285714285714,0.2809917355371901,0.34615384615384615,1.6507936507936507
7,0.04388560157790927,Pclass==2 AND Sex=='female',12.0,156.0,11.0,54.0,144.0,0.07692307692307693,0.9230769230769231,0.2037037037037037,0.7962962962962963,0.9166666666666666,0.2986111111111111,0.34615384615384615,2.648148148148148
